,link,text,author_name,screen_name,ohi
1275642,https://twitter.com/GregRubini/status/1617584185228800000,"Massive Fraud even in Maine?
125% voter turnout?

ES&amp;S = Dominion.
same  S H 1 T.

George Soros tentacles even in Maine!
Thank you for the precious info, @MaineGirl1717 !
Please follow her! https://t.co/RXkjaXsi8L",Greg Rubini,GregRubini,0.987805843
2164776,https://twitter.com/MarkoSket/status/1622657317215797248,This needs to happen every time a Jew speaks lies ... every time https://t.co/8SD2rxuXJQ,"Marko Sket, AR",MarkoSket,0.987758696
1228336,https://twitter.com/Sharon1700/status/1620840647782711296,ZioNazi World order https://t.co/GYWytqtEs4,Sharon Collins,Sharon1700,0.987663925
40915,https://twitter.com/Babbit13/status/1618375817167540224,"Illinois ""fighting back"" after judge blocks gun control law https://t.co/FivC0QVEfV #SecondAmendment #ComeAndTakeIt #SorosBacked",Babbit13,Babbit13,0.987663925
92318,https://twitter.com/PITA444/status/1619734183093633024,"@WarClandestine @nbc @CNN @washingtonpost @nytimes @NPR @rothschildmd Wow, that gene pool is getting thin with the Rothschild's. Maybe they'll incest themselves out of existence.",❌PITA444❌,PITA444,0.987640083
1042257,https://twitter.com/steveweidberg/status/1619757666812968960,"Dolly , please  this is their way (Globalust Cabal) of satifying the people's desire to have without working for it!  Soros bought thousands of prosecutors! nationwide https://t.co/pKQfrsbRiY",Steve,steveweidberg,0.987640083
1876879,https://twitter.com/NakatomiiPlaza/status/1619602875050774528,@retsinokinitoc @IamLewisU @JoelWBerry Tell a lie over and over enough through multiple generations and it becomes accepted as truth. I have no issues with average Jews. But Jew Zionists - They oppress us all and only a few see it.,The John McClane Standard,NakatomiiPlaza,0.987616241
981816,https://twitter.com/wwon/status/1616483589482217472,"@MikeWiseguy @elonmusk Kyle Rittenhouse actually is a swell human being.
He did more to eliminate crime in one night than all the Soros-funding prosecutors have in a year.",↪ The Wiley Won ↩,wwon,0.987568319
126665,https://twitter.com/TurtleSueP/status/1616916830022508544,"Soros should be labeled a terrorist. He has said he wants to destroy America. Frankly, he’s doing a pretty damn good job of it. Hate this man and his son too. https://t.co/3kf52vEqy8",SueP,TurtleSueP,0.987472117
1880075,https://twitter.com/JStepanich1/status/1621260064404406272,"@Click2Flush @dom_lucre Another puppet, the Mossad deep state",Jonathan Stepanich,JStepanich1,0.98739934
939330,https://twitter.com/MichaelDeLauzon/status/1617748705364566016,Has the Earth’s Core stopped. Heard a rumor they took CERN offline 2months ago. Like before something unexpected happened they say. I don’t believe the Scientists at CERN know what they r doing. I’m surprised Jacob Rothschild hasn’t put a stop 2it. Rothschild / Satan connection.,The TRUMP PAGE 🇺🇸 🦅,MichaelDeLauzon,0.987326205
90533,https://twitter.com/openthebooksaus/status/1620033246968020992,@RonFilipkowski De Santos is backed by the Khazarian joos,GlamisTheHelperMouse 🐭,openthebooksaus,0.987326205
1510213,https://twitter.com/Freedom34612646/status/1617041613523402752,"There should Extra Charges Filed, make it a Felony, to travel from another State to participate in Violent Protests. Soros &amp; his NGOs recruit, fund &amp; Bus In Violent Protesters like Antifa, BLM etc all around the Country! They need to be stopped! It should be Illegal...",FreedomisnotFree,Freedom34612646,0.987301826
2009435,https://twitter.com/GirlWarehouse/status/1621188371686068224,"Share this everywhere 
The Soros Biden Connection Exposed (Ep. 1942) - The Dan Bongino Show https://t.co/JI0lOsDTsB",TheWarehouseGirlMAC,GirlWarehouse,0.987301826
242374,https://twitter.com/KYCE54/status/1620627606487072768,@jordanbpeterson @mtracey How did Jordan Peterson go from Being a strong male role Model or a bought out fake Zionist shill?! Or was he always fake and we just didn’t know.,K. PharmD,KYCE54,0.987252772
91249,https://twitter.com/openthebooksaus/status/1616698497780305920,@WokeTemple Notice how they are always Bolshevik fake joos.,GlamisTheHelperMouse 🐭,openthebooksaus,0.987178802
40887,https://twitter.com/Babbit13/status/1619160131480211456,#FalseFlag #Diversion #JoeBiden #Treason #EyeOnPrize #WakeUpAmerica #AntiFascist #CabalFunded #Soros #TakingBackAmerica #NationalGuard = #ThankYouProjectVeritas https://t.co/5PhyrRLh1z,Babbit13,Babbit13,0.987154067
1468239,https://twitter.com/varepall/status/1619738002498142208,"SOROS’ UNDOING OF AMERICA 

https://t.co/WVh8wfmlBu 
https://t.co/SOEZWTQxNa",VRA,varepall,0.987154067
1681790,https://twitter.com/SecretSymbolism/status/1617093387508928512,"@david_r_morgan U R playing into the hands of the enemy, my friend. The surface is NEVER the source. It's promoted by Masonic institutions that the Rothschilds run the world as a cover. Those R the strawmen not the actors themselves. Power is held in Royal Trusts &amp; the Vatican Bank &amp; the Jesuits",AncientPsychedelia.com,SecretSymbolism,0.987129271
1473815,https://twitter.com/GaryGarycampb/status/1620837081940639744,@laurenboebert @tjb123_tiffany All because no one has stood up to Soros to stop the assault on America,Gary Campbell,GaryGarycampb,0.987104416
152891,https://twitter.com/Cernovich/status/1617581994334121984,Army Vet's Life Ruined By Soros-Backed DA On Bogus Murder Charge https://t.co/zp9ddF2HoP,Cernovich,Cernovich,0.987104416
1261977,https://twitter.com/bubbie80/status/1619884499806076928,"@JedediahBila Obama
Soros
Clinton(s)
Pelosi
Schumer
Rothschild (all of em)
Rockefeller (all of em)
Omar
Talib 
Cory Bush
GWB
AOC (possibly a Judas Goat)
Gore 
Kerry
Hollywood (99%)
etc etc etc…",Jared Driggers,bubbie80,0.987104416
631405,https://twitter.com/to_the_flag/status/1620812797276983296,"@laurasilber Why does Laura Silber lie lie and lie for Marxist Authoritarian Soros?
Oh yeah, because she literally sold her soul to him.
She acts like nobody with an IQ over a box of hair knows that she is just a puppet sheeple for whack job Soros.
Really sad in a way",I pledge allegiance 🇺🇸⚔️,to_the_flag,0.987079561
1933450,https://twitter.com/deannpg85/status/1620871394774097920,@Cernovich Didn't desantis make it illegal to boycott israel in florida? Whether it's trump or ron they will both be puppets of the israeli deep state.,dj,deannpg85,0.987054586
1941620,https://twitter.com/Mary43086736/status/1618308988751482880,@PattyMurray We need Soros DA’s GONE!!!!,Mary,Mary43086736,0.987054586
1767731,https://twitter.com/D00mPaul/status/1619211425024708608,"@LegendaryEnergy The republican party hasn't represented the people since wwII, we condemn them and demand that they work for us again instead of their Zionist donors.",Doom Paul,D00mPaul,0.987054586
1185485,https://twitter.com/littlebirdie333/status/1617943499432951808,"George Soros and the Deep State actors in DOJ, FBI, CDC, FDA etc https://t.co/uHtuVXTk5h",Esther R. Hardy,littlebirdie333,0.987029672
1316652,https://twitter.com/crouchendcom/status/1619738820538421248,"There is no democracy
Our governments are bought and paid for
By the Globalists
George Soros
Bill Gates
#WEF https://t.co/LKL0jUfqBV",UnJabbed Male 🇬🇧 MyBodyMyChoice,crouchendcom,0.987004578
516204,https://twitter.com/JayeCephus/status/1618418970398429184,@Morgan_Rynor @Timcast @CBSSacramento The solution is obviously to vote for even more Soros prosecutors.,jayecephus.crypto 🦁Tribalism is a helluva drug,JayeCephus,0.986954391
90881,https://twitter.com/openthebooksaus/status/1618065006846955520,@SarcasmStardust She means the Khazarian fake Jews obviously. The same ones who are behind the demise of the Australian aborigines too,GlamisTheHelperMouse 🐭,openthebooksaus,0.986904025
2107527,https://twitter.com/jeffreymurray/status/1621958649630302208,"Anyone, dead or alive, who voted for the corrupt and compromised Obiden/Soros administration is directly responsible for the disastrous state of America today. #ChineseSpyBalloon",Billy D. Plorable,jeffreymurray,0.986853361
2211101,https://twitter.com/ZupancicJareen/status/1622529789507604480,@RepJeffries America must do more to remove Soros owned DA's who continuously allow felons back on the streets.  NY needs to change it's crime policy.  It's not the gun. Derp,YinzAwake,ZupancicJareen,0.986853361
857145,https://twitter.com/concetta8631/status/1619321510199705600,@L4Logic @queenmumqueenD NYC welcomes the Soros funded CHAOS- perhaps the price chaos is negotiated in Adams ‘secret’ office he keeps a few blocks from City Hall 🤔,Concetta,concetta8631,0.986828089
116228,https://twitter.com/SCcoast_agent/status/1617365173638991872,"@RepKClark Of course your confident in the legal system because #Democrats and #Soros
 OWN it! 
So, your SON won't be charged! 
While innocent #J6 Patriots rot in jail for over 2 years! 😠",2MinutesToMidnight,SCcoast_agent,0.986802638
653005,https://twitter.com/JenRD96/status/1617255623422271488,@SarahLawtonRN @LangmanVince Agree it started before 9/11. CIA is one of the problems but it goes deeper than that. #Rothschilds,🇺🇸JenRD96🇺🇸,JenRD96,0.986802638
359202,https://twitter.com/SrgntFrank/status/1616317692260290560,@ali Another Zionist shill who would gladly sacrifice American lives for his political agenda.,Frank Drebin,SrgntFrank,0.986777246
311711,https://twitter.com/RobbersonJon/status/1617206632173441024,"@RobertSchonhoff Police already have that. In all 50 states 

The problem isn’t police per se 

It’s Soros funded DA’s

Endemic in major cities since 2018",Jon Robberson,RobbersonJon,0.986751676
1743090,https://twitter.com/JMRG65/status/1620647793772875776,@AnesAntonia3 @MrDucktapeit Synagogue of Satan has infested the Church,Judith G.,JMRG65,0.98673892
550303,https://twitter.com/OC_Expat/status/1620457509671796736,"Wake the heck up.
This is getting old.
They're following the Soros playbook.
Let me make this clear: Until you are willing to find a sheriff who will arrest/jail them (preferably without bail) for multiple violations of state law, this will only get worse.
And Arizona is lost. https://t.co/IeSx6aOLBF",Sloane,OC_Expat,0.986700475
1824175,https://twitter.com/markenroe/status/1621346221347733504,@GeraldoRivera AND…no comment ever about that lying Jew Congressman in Hollywood I notice?! 🤔,Markenroe,markenroe,0.986674845
117244,https://twitter.com/crackaco1a/status/1616579860876660736,"@elonmusk @DavidSacks They want war with Russia and Iran.  It's blatant.  Anyone without a Rothschild central bank gets the wooden spoon.  They've gone right down the list.  Go watch that move ""W."" again.",🗝,crackaco1a,0.986674845
1454633,https://twitter.com/FreakCountry76/status/1618880906969899008,How George Soros indoctrinates the next generation: one of his many key paths as Soros undermines America -- undermining American education https://t.co/mmWcW9diiz,It's a Freak Country™,FreakCountry76,0.986674845
1182412,https://twitter.com/charcware/status/1619023608373985280,"@TjJinson Aided and abetted by the UN and Soros NGOs.

This is not an ""accident."" It is deliberate. The migrants are recruited in their home countries. Then they are given precise instructions on how to ""hack"" the immigration system in the countries they are migrating to.","Steve Culy, On The Group W Bench 🇺🇸🚛🚜📢",charcware,0.986674845
1191854,https://twitter.com/milscarf/status/1617168467844820992,"And where's the Governor?? Oh @GovKemp is in Davos w the Global Terrorist Organization, the #WEF. This is all Soros backed dark money at work. Why hasnt George Soros been investigated and money frozen? @GOPoversight @JudiciaryGOP @HouseGOP @SenateGOP https://t.co/ZMewxvoQW8",C-Bubbles,milscarf,0.986649096
1891865,https://twitter.com/cyrus48975937/status/1616052122063077376,"@OzraeliAvi @NoorBinLadin Nothing man! Danger comes from klaus and his puppets and his puppet masters(Rothschilds ,Rockefeller....). Keep going 💪",cyrus,cyrus48975937,0.986649096
1742905,https://twitter.com/Carisa29332476/status/1620173114385784832,@InverseNebula They hate the goyim and are actively seeking to destroy the white races.,Carisa,Carisa29332476,0.986623466
2142395,https://twitter.com/GoodTrueNews/status/1621441111402156032,"Tell me something I dont know!!

The Soros Biden Connection Exposed (Ep. 1942) - The Dan Bongino Show https://t.co/krFlyIFtv5",GoodTrueNews,GoodTrueNews,0.986519933
529098,https://twitter.com/alliwin/status/1618288214921605120,"@PhillipsNanl @JackPosobiec Bill Gates is a ""Brand"" controlled by the same (relatives as they are Rothschilds) who control Klaus Schwab. The Originals are likely dead, these are Robotoid Freaks who Do Not Deserve Our Attention - ""Off with their Heads!""",Allison Goodwin,alliwin,0.986493826
178955,https://twitter.com/FluentAsFluck/status/1619141252192284672,@HansMahncke Democrat Party  Exposed George Soros and his Globalist agenda to destabilize the world.. That's why illegitimate Biden admin sanctioned them ..,🇺🇸 Defiant 🇨🇦,FluentAsFluck,0.986493826
1993723,https://twitter.com/csignz/status/1616767908759175168,"SOROS-Puppe
#exposeDS https://t.co/QRSfiv5Yk3",CS,csignz,0.986441731
268688,https://twitter.com/davidschenker/status/1617404103591661568,"Why don't you get the Soros-funded prosecutors to remove violent people from the streets?  Doesn't California have the most restrictive gun regulations in the USA?  When bad people want to kill with a gun, they usually get the gun illegally. https://t.co/ng7KkDAjji",Zarkon,davidschenker,0.986441731
1024332,https://twitter.com/End1913/status/1620463321530138624,"Bill Gates, Klaus Schwab and The Demon Soros are the true weapons of mass destruction.",End1913,End1913,0.986389458
200597,https://twitter.com/Loveourworld2/status/1616169898454958080,"@Mikhai93 @ProfBattschitt @ukraineFTW69 @GZubaty @Kenneth64340458 @COUPSURE It's not nuclear blackmail. You really don't know shit do you Miguel. Let me go over it for you. Soro/obama were attacking civilians in Donbass, they overthrew the elected president. They installed the NAZI Zelensky. They broke the Minsk agree over &amp; over. They are the aggressors",Mark Hopper,Loveourworld2,0.986389458
1074517,https://twitter.com/FREEPHONEFREES1/status/1618293746399064064,"🇺🇸😎🚔

7 H, ZELENSKY CONF HE IS ON DoD, FBI, PRES PUTIN

🇺🇸 + 🇷🇺, ROTHSCHILDS, ROCKEFELLERS SIDE

KEPT HOSTAGE BY BUSH, BRF, 🇺🇿 MOB

+ FORCED TO BEG FOR $ &amp; TANKS

SELL THEM ON BLACK MARKET

SEND $

HAPPY BIRTHDAY, VOLO! 🎂 👍 ❤️

YOU'LL GET OUT SOON OF THE HOSTAGE SITUATION 🚔 https://t.co/x7K0B8nAH0 https://t.co/y5Hi88GJ6g",HARRIET TUBMAN,FREEPHONEFREES1,0.986363113
157753,https://twitter.com/DMashak/status/1620425819842830336,"@TreatHunterDog @Christ0pherR4y @OGApe12 @1961mcruzer @lightfighter24 @PIB8buoy2021 @medwoman1 @ShayCormac_1 @Tactical_review @JCA_BelAir @djt_patriot @KuchiTetrapod @Cointuckeywind1 @Shinedown1911 @LadyOfTheOcean1 @newsjunky2 @gopisdirty @FemmeVoilet @Derlosviper @Wanderinglord @Texas3Talon @ZWV134 @molonlabe642 @Flattielover @Blowitoutyourd1 @Dont_BIame_Me @Bigteethyouhave @MistressRedWasp @GG_MacM13 @hil_81 @BK_McCallum @dysinger @AnnoyedTaurus @KoaCalifornia @GunfighterSpock @NPC_Dale @sacrebleu141 @TimothyTobias2 @Zephyr21848384 @louisanamom @Robfortner6 @SweetieWalker @JackWhoElse @PeckerWoodBoy @livefreeordeb @MarcusDAurelius @MegaManX1984 @TwoSides1Truth @kmfisher01 @ninoboxer If you Go back to my timeline, you will see I repeatedly say Soros and Rothschilds are bad men who just happened to be Jewish. Rockefeller is not Jewish. These are the three Rich old white guys who are causing all the chaos in the world. #Politics #MAGA #BlueDog #2A #Conservative https://t.co/8hRYfganK9",Don Mashak,DMashak,0.986336887
1767696,https://twitter.com/D00mPaul/status/1620138979260776448,"@kgbaugie @S0DANI @NikkiHaley She's saying it because it's a zionist occupied government. On both sides of congress, in the private sector, in the media, in the courts, in the white house.",Doom Paul,D00mPaul,0.986310482
770355,https://twitter.com/DonDon60303739/status/1619600648055701504,"@JoelWBerry And you wonder why ppl hate Jews. Start packing ur shit, the Goyim know",Bran Don,DonDon60303739,0.986310482
91028,https://twitter.com/openthebooksaus/status/1617244850507907072,@marlene_duhaney @RepAdamSchiff Yes bc like NZ and Australia you need false flags to disarm the population. You lot are evil. So how many do the Khazarian fake joos plan to murder this time?,GlamisTheHelperMouse 🐭,openthebooksaus,0.986284137
311477,https://twitter.com/RobbersonJon/status/1617973576472342528,"Reagan defied Rothschild banking &amp;was shot

JFK defied Rothschild banking &amp;was shot

William McKinley defied Rothschild banking &amp;was shot

Abraham Lincoln defied Rothschild banking &amp;was shot

Andrew Jackson defied Rothschild banking &amp;was shot

All conspiracy. 
And coincidence.",Jon Robberson,RobbersonJon,0.986204624
2094125,https://twitter.com/BobbyKay77/status/1621681415170543616,"@JoshShapiroPA 🖕you Soros funded, Zionist ahole!!!!",BobbyKay77,BobbyKay77,0.986178041
492876,https://twitter.com/MarkoSket/status/1620681238179901440,"How Jewish Mafia Controlled Police Use Public-Private Partnerships to Spy on Americans – The Future of Freedom Foundation 

https://t.co/OSmGcTC8Zt via @FutureofFreedom","Marko Sket, AR",MarkoSket,0.986124694
1679372,https://twitter.com/endthefedcartel/status/1621234374418092032,“Yuval Noah Harari” hmmm…one big guess as to why (((they))) want this https://t.co/D9KYMv4jUD,NSBC,endthefedcartel,0.986124694
1317205,https://twitter.com/FHouston38/status/1618379583283429376,Just what Soros and Obama ordered! https://t.co/xgRZUJqOW7,Flora (Houston38),FHouston38,0.986097932
156621,https://twitter.com/iheartmindy/status/1619769598823501824,"Here’s your reminder that George Soros and our corrupt Congress took over Ukraine in 2014 to install a puppet regime to launder our tax money through shell companies and their unqualified relatives.

*THIS* is why they care more about protecting their borders than ours. ✌🏻 https://t.co/zR0OuyC1Dh",Mindy Robinson 🇺🇸,iheartmindy,0.986097932
2003260,https://twitter.com/markedtofuture/status/1617485775741898752,Soros Owns Mainstream Press? https://t.co/zoGDHMo2t2,Markedtofuture,markedtofuture,0.986071169
175222,https://twitter.com/nightjuicegames/status/1619374829353959424,@3sidedstory @JoJoMarks4 Oh look the Soros funded white liberals trying to cause a race war imagine that.,nightjuice,nightjuicegames,0.986071169
398787,https://twitter.com/KahnAlton/status/1617865786701541376,"@GenFlynn @ganaha_masako That poor little boy..seems her parent/handlers are big ""Open Society"" Soros puppets...Nazi World Order [NWO] pleebs",Alton Kahn,KahnAlton,0.986017406
2022946,https://twitter.com/smashfactor60/status/1619805944438996992,"@Goingtozer0 @PauloMacro Yes...but are they under Rothchild control is the key.....
I dont beleive so.
Neither is Iran.

A couple of small counties in south am also i beleive",setter heaven,smashfactor60,0.985990405
1954444,https://twitter.com/kittygaus/status/1620161974285000704,"https://t.co/31yTFUgeTe
Ukraine has been a central hub of deep state activity for years and they never even tried to hide it. 
Soros took over the country in a color revolution and then he bragged about it.  
Pelosi, Romney, McCain, Biden, and Soros all have deep ties to Ukraine",Kitty Anaspenelope,kittygaus,0.985990405
569433,https://twitter.com/carla_venezia/status/1619874235123630080,"Perfect Storm or Controlled Demo?
Food shortages
Inflation
Corporate greed
Unvetted migrants pouring over border
Govt/Media censorship
Social/moral decay
Law Enforcement distrust
Gun control
Sorosian DAs/Courts
Ideological subversion in Education...
https://t.co/57oNMkVsTw https://t.co/FIGlIj868Z",Carla Venezia,carla_venezia,0.985963404
574716,https://twitter.com/Stonerwiseguy/status/1617095312530710528,@ziggah Jewtube. Just jewtube. No wonder I'm fucked up,💛Toxic Voxix🖤,Stonerwiseguy,0.985936403
1209555,https://twitter.com/HiDesertgolf/status/1619426110294597632,"Biden Administration and Soros are tied together.  Enemies of America.  Something is brewing, especially with the arrest of the FBI agent involved with Albania and Soros.  Corruption is taking over the country.",Patriot-Revolution.com Veteran & Retired Attorney,HiDesertgolf,0.985909283
1329736,https://twitter.com/Jane__Black/status/1619510723536891904,"@AmericanMade__ @jhoffman___ Im unsure 100 churches burned in UK the Zionist fraction will do anything to divide Christians and Muslims, could be false flags, we are heading towards a global collapse orchestrated by said people, they need us divided, it makes it easier for their agenda &amp; transition of power https://t.co/1cV37hHCUh",The Girl With No Name,Jane__Black,0.985854924
906246,https://twitter.com/Screeminmeeme/status/1617641811874557952,"George Soros, who has vowed to destroy America. 
He's funded the successful campaigns of several Democrat AQs who are for defund police &amp; facilitate crime. Soros is a monster. https://t.co/oggsTTnmTx",Screeminmeeme : #LiveFreeOrDie #VeritasVincet,Screeminmeeme,0.985854924
1767880,https://twitter.com/D00mPaul/status/1616127271269548032,"@SarinaGliksman @JGreenblattADL @UMich Zionists are the ones who support these people filling our country so I'm sure this instability is planned, they just want it to upset the white christian order and want to prevent it from biting jews as they draw power into themselves. Their media opposed muslim bans fiercely.",Doom Paul,D00mPaul,0.985854924
1510284,https://twitter.com/Freedom34612646/status/1616415632311951360,"2)Puppet, Zelenskyy. Both of you Hate America &amp; want a Globalist Takeover of our Country,because if you Loved America, you couldn't support Soros, Schwab &amp; the Globalists. You should move to Ukraine...",FreedomisnotFree,Freedom34612646,0.985718131
285636,https://twitter.com/average_ape/status/1619738907440214016,"@MaxMillerOH I agree, we should talk more about the Zionist influence in our government.",Howard Roark,average_ape,0.985718131
776238,https://twitter.com/AngryAvians/status/1617979586079490048,@JerryTabor4 ...in truth there is a segment of the synagogue of Satan doing remarkably well. https://t.co/H4DA7SLtaI,Peep,AngryAvians,0.985690534
359183,https://twitter.com/SrgntFrank/status/1616335421264494592,@ali Probably a Zio-shill,Frank Drebin,SrgntFrank,0.985662997
1300842,https://twitter.com/kariblack/status/1619840168395157504,@realstewpeters Shapiro is a Jew and one of the evil ones.,SD Patriot,kariblack,0.985649168
254414,https://twitter.com/Patrickwestpalm/status/1619484467109982208,"@ProudElephantUS Cory Bush is a political hack, bought &amp; paid $$ by George Soros",jack,Patrickwestpalm,0.985635281
842307,https://twitter.com/rjchess1/status/1621115729394401280,"@Fisherlady111 This is Ukraine , Nazi regimes, Child Organ Harvesting , Andrenechrome &amp;Bio labs .. money laundering tied to world leaders , Soros influenced and connected government..this is more like a cesspool of corruption",Robert Chess,rjchess1,0.985607624
447834,https://twitter.com/moscowitz10001/status/1616987778042011648,@RBReich I actually agree with Dr. Reich for once. This would’ve stopped Soros from funding all those corrupt SOS and DA’s as well as Zuckerberg writing a check for $420 million used as walk around money in advance of the 2020 election.,Charles Moscowitz,moscowitz10001,0.985607624
91351,https://twitter.com/openthebooksaus/status/1616540433802498048,@healthbyjames Another Khazarian fake joo psychopath,GlamisTheHelperMouse 🐭,openthebooksaus,0.985552132
810019,https://twitter.com/Belshelzar/status/1618410992924495872,Even the devil was paid by soros to head down to Georgia 😡 https://t.co/I7uOjHhqrT,BelShelZar,Belshelzar,0.985552132
174698,https://twitter.com/VerseCannon/status/1620322585887277056,"@awakenindiamov Sadhguru is a bosom buddy of Rothschilds related #KlausSchwab and endorses and supports his globalist #DepopulationAgenda. 

#WEFpuppet 
#wef23
#WEF https://t.co/MIPpyjiyXh",Countess Myo-Carditis ❌VerseCannon❌💄,VerseCannon,0.985524356
851585,https://twitter.com/ssw560lab/status/1618453319231602688,"@fuctmind She is a useless Soros stooge, #Selected",Deplorable13,ssw560lab,0.985524356
1987537,https://twitter.com/Neanderthal_Tom/status/1616585746948984832,@EnderCraft7393 @iamyesyouareno I agree that people shouldn't dogwhistle. Just straight up say that Jewish supremacists are behind the relentless racial attacks on white people. Don't be afraid of those cunts. You're not in the wrong for noticing the anti-white racism and subversion coming from those pricks. https://t.co/oPUXv9k34T https://t.co/duOCrgy1pu,Neanderthal Tom Cave Beast,Neanderthal_Tom,0.985496461
1463426,https://twitter.com/ccross5882/status/1617020501829816320,"@Todd_Peterson_1 OANN, Real Americas Voice, Newsmax, Sunday Mornings with Maria on Fox I don't Trust anyone who wont call out Soro's, They know bu their boss tells them to Hush.",JCross,ccross5882,0.985440433
1111351,https://twitter.com/AmericanLadyUSA/status/1617154631942930432,@Coffeegurl22 @DC_Draino Soros funded antifa.,AmericanLady,AmericanLadyUSA,0.985440433
1298362,https://twitter.com/FalastineHorrah/status/1618768154527952896,Don’t be fooled. He serves the Zionists! https://t.co/HQqKbSPJbf,The Angry Peasant 🇵🇸 Z,FalastineHorrah,0.985440433
993746,https://twitter.com/PeteTruthUSA/status/1617488537724809216,You all do realize that these #antifa attacks are PROBABLY funded by #Soros to test and break this country right??  If law enforcement does not come down hard on them this will continue and get worse.  ENFORCE THE FREAKING LAW POLICE!!!! #ANTIFA #RIOTS #USA #EVIL #GLOBALISTS,PeteTruthUSA,PeteTruthUSA,0.985356152
918522,https://twitter.com/cet586/status/1616459308715081728,@BehizyTweets George Soros controls our courts!,cc-conservative,cet586,0.985356152
646885,https://twitter.com/jimabe108/status/1616538141724213248,"HERE WE GO!

GRETA ROTHSCHILD OR WHATEVER SATANIC FAMILY SHE'S FROM, DOING HER BIT FOR THE SATANIC AGENDA https://t.co/1HzmG7sgKd",You Are The News UNDER CONSTRUCTION,jimabe108,0.985299706
148653,https://twitter.com/MacBegbie/status/1617608353118842880,"@RepJeffries Most Dem run cities are anything but civilised. Your Soros-sponsored, Democrat-voting DAs took care of that. 🤡",Begbie,MacBegbie,0.985299706
1854086,https://twitter.com/somedayuwillsee/status/1619493010663956480,@Franz41263693 @WPXI That's what they're paid to do.  Control the narrative is their job.  Ruin the country to bring in the government police bc George Soros DA's &amp; judges just let the criminals back out to do it again. https://t.co/kESwu1te3o,YouSawItHere,somedayuwillsee,0.985242963
1304608,https://twitter.com/realdmons/status/1619365228579266560,@MinkFitness @realDonaldTrump We need to stop the Soros funding https://t.co/99TneaTbkE,D,realdmons,0.985200405
884313,https://twitter.com/Kevinlo78616842/status/1620955327263825920,"@PaulHook_em Schwab and Soros,but all of them need to be in prison.",MAGA B1,Kevinlo78616842,0.98518616
1063279,https://twitter.com/DeHughy/status/1620337329830498304,"@teamphil @tammyfelkins6 @MedicalFreedom_ To stop truth about the stolen election &amp; they needed this event to keep the truth from coming out by accusing the people they stole the election from.

It’s military phycology 101.

Soros whole plan- after 179 days of rioting &amp; looting, covid, racial division &amp; creating chaos 🔥 https://t.co/br1RaxLLIm",John John Kennedy III,DeHughy,0.985157609
2088828,https://twitter.com/SparkleCityStar/status/1617527931068387328,@nypost What about the most dangerous man Soros!!!!!!! This should be the bigger story he's killing us!!!!! He wants Americans dead people!!! Wake up!!!!,Star,SparkleCityStar,0.985157609
1302435,https://twitter.com/leeb_design/status/1616448039895588864,"@Dave100w @heritagepartyuk That’s exactly what you are doing. You do realise Soros and his deepstate cronies caused the 2014 coup de tat in Ukraine. You do realise the Bidens are involved in corruption in Ukraine with Burisma, child trafficking etc",Lee,leeb_design,0.985128999
259265,https://twitter.com/Scott100234372/status/1618368269521653760,"China and George Soros own Joe Biden and his family. 

https://t.co/DEZcpgQJNc",Exposing Domestic Terrorists 🇺🇸,Scott100234372,0.985128999
1155113,https://twitter.com/djpublius/status/1621031526837403648,"@DavidKotiw @susierae23 Yeah, except the Soros funded DAs let antifa assault whoever they want but prosecute anyone who successfully fights back…",DJ Publius🇺🇸,djpublius,0.985100329
584090,https://twitter.com/borumcaryn/status/1619156913983463424,@SaladinnSaladin @ofirgendelman Zionists are the devil..,🐸🇺🇸CARYN🇺🇸🐸,borumcaryn,0.985071659
974930,https://twitter.com/Cadence4Trump/status/1617022991971549184,"@1_oddenterprise It wouldn’t surprise me.
Soros is usually behind some form of chaos.",❥❥❥𝔹𝕝❀𝕟𝕕𝕚𝕖❥❥❥,Cadence4Trump,0.985071659
1531841,https://twitter.com/danbo9041/status/1618980058458394624,@StopAntisemites Jews never stop lying. This is clearly a fake account,"Jenny, the artist formerly known as Steve",danbo9041,0.985014141
1206580,https://twitter.com/Pby1000/status/1621300035035041792,Communism is Judaism. https://t.co/lPibZnOtlv,Pby1000,Pby1000,0.985014141
959447,https://twitter.com/TradesCNBC/status/1618302730182995968,"Dying for Soros, Biden and #NATO....  https://t.co/jlbLmrvpHw",Steve Thompson,TradesCNBC,0.984985232
1811798,https://twitter.com/cnewlms1/status/1620598264033857536,"@RepRonnyJackson #TheFixIsIn 
GEORGE SOROS HATES AMERICA.  He is behind everything bad &amp; funds the progressive left. Paying the Dems off 1by1 He believes in socialism,communism.  That's what he wants for USA.  He's beyond evil",cne wlms,cnewlms1,0.984985232
570574,https://twitter.com/LionelMedia/status/1619825097057124352,George Soros is determined to destroy our criminal justice system by funneling millions to DAs who have pledged to undermine and destroy our concept of law and order and accountability. Soros also promotes systematic chaos and urban terrorism through restorative justice lunacy. https://t.co/2BPAFVkKIh,🇺🇸Lionel🇺🇸,LionelMedia,0.984985232
