,link,text,author_name,screen_name,ohi
118524,https://twitter.com/Richard03083819/status/1629531019794698240,@BuckSexton @AnnCoulter @GovRonDeSantis DeSantis is DS promoted by Soros and the Bush’s!!  Who brought the towers down?  Who participated in killing POTUS 35?  Yep the Bush family criminal syndicate!!,Connaught DNA,Richard03083819,0.988820374
760985,https://twitter.com/JdeJ555/status/1629880559055798272,"Fox is run by Soros sponsored Board member  NEOCON Paul Ryan.

From now until the 2014 elections they will be Globalist/NEOCON Propagandists...
Here a letter from Open Society Foundation to FOX telling them who to remove from their shows.
@RepMattGaetz @RepGosar @RepThomasMassie https://t.co/ANgBIxvh9c https://t.co/PlGFbTHGfv",Jd,JdeJ555,0.988820374
663695,https://twitter.com/Philman2020/status/1628238590680485888,@VivekGRamaswamy But you are SOROS Scholar who wants to DESTROY America,Mike D,Philman2020,0.988733768
980546,https://twitter.com/AlinNYC5/status/1628868199067312128,"nice! it should happen to all the Soros backed ""prosecutors"" 
https://t.co/igG2xpPd3h",Al NYC Constitutionalist,AlinNYC5,0.988711953
457090,https://twitter.com/techbridge27/status/1630558802113183744,@natsechobbyist @mtgreenee @davidhogg111 david cuck you mean?,OnlyGoingUp777 LOA is Real!,techbridge27,0.988711953
491519,https://twitter.com/Brad_Hemi/status/1630485009030164480,The Kazarian mafia. The true enemy of humanity &amp; America. Everyone needs to learn the truth. So you must watch this &amp; please share. https://t.co/ue8quJsF0T,Brad,Brad_Hemi,0.988668263
781245,https://twitter.com/DianeHauschildt/status/1630184926866817024,No Rothschild We Need to bring You &amp; NWO Down Once &amp; For All—,Diane Hauschildt,DianeHauschildt,0.988668263
419198,https://twitter.com/misfisher715/status/1630582975250460672,@sneakyjuror @LABadMomzClub @CoteDAzurDuJour @LAUSD_whatcher @LaMomsfor @UTLAUncensored @austinbeutner @FulgentGenetics This should open everyone's eyes to the power and control our government has over us. We all need to stand up for our God given rights and not allow 5 Soros controlled @LACountyBOS members f' up our county! I wish I could find a lawyer with some balls to take my case.,knotagin,misfisher715,0.988602459
663687,https://twitter.com/Philman2020/status/1629316782954512384,"@merissahansen17 The one on Soros Payroll?

Now its enough people now know Dems very well and their anti-American policies, Soros and DS are trying to fool Americans with Fake Conservatives in the Capitol Hill https://t.co/Dt3EgV9cXM",Mike D,Philman2020,0.988602459
888042,https://twitter.com/morantraining/status/1629733050832547840,"@Thought_Crimez @ClownWorld_ Western civilization is declining because the leaders of the world, mainly of the Jewish origin, want the west to be destroyed because white people cost more to them. We are the goyim, but so are you, they just hate us more. Most every liberal billionare wants all of us gone",Gross Conduct,morantraining,0.988602459
689353,https://twitter.com/joeeisie22/status/1628959377611710464,@DonnybrookStl @stlcao She and Mayor should be out long ago.  As should all Soros plants.,Joe Eisie 🇺🇸,joeeisie22,0.988580406
45623,https://twitter.com/grandsoba/status/1628859332598067200,"Time to get Soros funded District Attorneys out of office across our country and make our streets safe again.
https://t.co/pCdNTADajK",Grandsoba,grandsoba,0.988491893
316520,https://twitter.com/MC_Wammer/status/1628898083718193152,@wes0311 @Matt_Fleming321 @Imposter_Edits Who doesn't like jewish transvestites installed by the CIA,Wammer 🐊🇺🇲,MC_Wammer,0.98846966
25917,https://twitter.com/PITA444/status/1629737016652107776,@Jim_Jordan We need answers and  accountability for crimes against U.S. Citizens by the bought off prosecutors! AND Soros needs to be arrested for treasonous acts &amp; kicked out of the US &amp; all assets seized! What say you Congressional Reps &amp; Senators?! https://t.co/yx0o0aWEAk,❌PITA444❌,PITA444,0.98846966
772979,https://twitter.com/Lorie12265438/status/1628602063717539840,"Finally, After Woman Loses Her Legs, Missouri Politicians Take Action to Remove Soros-Backed St. Louis Circuit Attorney Kim Gardner from Office  https://t.co/purMBUXc9S",Pups4Patriots,Lorie12265438,0.988425016
196945,https://twitter.com/raymeem/status/1629762169305964544,@DVATW Souls of so called christians even if they are any left (On the last count there were none in the halls of US gov) are in the hands of Judes! Jude’s souls are in the hands of Satan! This old lost couple is so lost it isn’t even funny! BTW Biden has 12 Judes who control him!,Signreader,raymeem,0.988425016
976769,https://twitter.com/TheNPCShow/status/1631150851749478400,@MarioNawfal This photo is a much better representation of what their relationship was like. Biden pressuring Zelensky to NOT cease fire is Obama's order. It was the Zionist's plan all along to destroy Russia. Ukraine was the launch off point. https://t.co/8eg8y8pxP8,The NPC Show,TheNPCShow,0.988402665
563505,https://twitter.com/bluemountnskies/status/1628874540603572224,@NMLegislature Soros is evil.  Seems all of his DA &amp; AG candidates weaponize their office to destroy good people.  Soros is hell bent on destroying America. https://t.co/LAn3m9zbTi,BlueMountainSkies,bluemountnskies,0.988402665
728233,https://twitter.com/emorephil/status/1628423120808714240,"@MagicBelle1 The phrase, ""who could have seen that coming,"" is totally wasted on the Soros, et al., backed tyrants and criminals taking over the world incrementally.",Emore,emorephil,0.988380194
462940,https://twitter.com/miaculpepper2/status/1630616856934621184,ERIC was a Soros brain child. https://t.co/4Tnlf0NcJh,Mia R Culpepper2,miaculpepper2,0.988357842
148668,https://twitter.com/iheartmindy/status/1628189386071502848,"@marcyrw @PissedOffVet6 @DVATW And? 

1. I’m a Libertarian, I’m well aware the GOP would sell america out for money. 

2. Soros bought and installed Secretary of states, AG’s and governors across the country so he could control the elections. It was Nevada’s RINO SOS that enacted all the ways they cheat.",Mindy Robinson 🇺🇸,iheartmindy,0.988335252
530665,https://twitter.com/Burnman11/status/1629083386227617792,Gardner has wreaked ruin on St. Louis county for far too long. More state AG's need to have the courage to remove the Soros-installed communists. https://t.co/JAz6gznguO,Dave Wilburn ULTRA MEGA MAGA,Burnman11,0.988335252
378710,https://twitter.com/openthebooksaus/status/1629610731586060288,@RachelReevesMP Ah so the Khazarian fake Jews are obviously in control of you too,GlamisTheHelperMouse 🐭,openthebooksaus,0.988312781
132800,https://twitter.com/to_the_flag/status/1629205880507072512,"@TheKevinDalton @GavinNewsom Newsom knew nothing.

He is the West Coast Soros puppet. 
Newsom is the cancer of California. - DON'T let it spread.",I pledge allegiance 🇺🇸⚔️,to_the_flag,0.988312781
508489,https://twitter.com/Skippy47107342/status/1630722541202407424,#Zelensky you cross dressing little #Soros puppet.  Fu*k around and your about to find out talking about American children dying is your last gasp https://t.co/VQtaOL1MYS,Skipping_2_BTC_17Frogs,Skippy47107342,0.988267601
779855,https://twitter.com/jxr781/status/1629470987874975744,@ZelenskyyUa @JustinTrudeau You are a degenerate homosexual joo prostitute. Russia will stomp you out.,jxr78🍁,jxr781,0.988199353
14610,https://twitter.com/1OregonPatriot/status/1629655040985292800,"@ScottMorehous10 World leaders are selected not elected. Soros, color revolution. Obama/Biden and the clown NGOs installed the Zekensky puppet.",USA Patriot,1OregonPatriot,0.988199353
873451,https://twitter.com/actionadv/status/1628446930731769856,"WARNING ! No one who gets supported by Soros...
no matter when or how,.....
can be trusted. https://t.co/IUpide6TsC",Action Advertising =RBDallas =PARLER/GAB/GETTER,actionadv,0.988176525
29462,https://twitter.com/AwakeAggie/status/1629132293976588288,"The original Ashkenázis were NOT real Hébrews/Jéws. Word is, the Khazárian máfia was told to pick a religion, hide behind it, and blend into society. They have been trying to control all of us for thousands of years. This is a war on many levels, literally &amp; figuratively. https://t.co/RRNhUffHRx",Awake Aggie 👀🍿,AwakeAggie,0.988176525
378806,https://twitter.com/openthebooksaus/status/1629270251866304512,@ateo_convinto @EU_Commission the Khazarians will never be held accountable for any of the atrocities that they have committed.  At least it seems that way anyway.,GlamisTheHelperMouse 🐭,openthebooksaus,0.988153756
769411,https://twitter.com/germaineevent/status/1630641223508844544,@JamesBradleyCA This is what happens when soros and cartels run the border. They don't care about lives laws civility or US needing workers. Obviously it's about agenda...$$$ control power. Complacent Americans are to blame. We haven't seen anything yet!,GermaineEvent,germaineevent,0.988084972
731642,https://twitter.com/DonnaBr45155460/status/1628607410435751936,@alexbruesewitz @VivekGRamaswamy @JordanSchachtel Total soros plant.,Donna Bradshaw,DonnaBr45155460,0.988062024
805917,https://twitter.com/dschob71/status/1629569488491257856,"@Jkylebass @stillgray On so many levels, our courts need to put criminals and these perpetrators in jail (or an institution) for a long time. This revolving door that the Soros-funded DAs have allowed criminals to enter and immediately exit is a danger to us all.",Doug 🤙🏼,dschob71,0.988062024
931748,https://twitter.com/stevesmithsnoq/status/1630555627880677376,Taking on a Soros soldier doesn’t necessarily mean he can take on the swamp and the deep state. We know for sure Trump can’t because he let them destroy his presidency. But things are looking ok for DeSantis. https://t.co/Vf2AE0O1IB,steve smith the anti-communist,stevesmithsnoq,0.988038838
631107,https://twitter.com/AlexJones2028/status/1629464268297863168,@EndWokeness The ADL is a Jewish terror group,Ro Jo,AlexJones2028,0.988015831
19537,https://twitter.com/misterchambo/status/1629548406900240384,@JackPosobiec @justletmebeme1 Soros sponsored prosecutor/DA?,"John Chamberlain, MHA, LFACHE🍊",misterchambo,0.988015831
151234,https://twitter.com/jpbello27/status/1629258901253238784,@popstarr65 @Michael94288035 The real target is Soros… he is the puppet master,GiovanniPaolo,jpbello27,0.988015831
902022,https://twitter.com/RiceKenney/status/1629563249665495040,"@RobbieS32655137 @SerpicoDet Oh I’m sure,so after I agree with you about the church of Satan and all that, does that mean by default they are wrong on their conflict with the local Arabs … because Jews , or fake Jews are followers of satan? And what does Hollywood have to do with Israel? Because their Jews?",Kenney Rice,RiceKenney,0.987992644
182043,https://twitter.com/Auntiem475/status/1628774752012697600,"We have to get rid of these lawless Soros-backed prosecutors. Good on you @AGAndrewBailey!

Teen athlete's legs mangled in encounter with man Kim Gardner kept out of jail, prompting Missouri AG to demand the Soros prosecutor's resignation by high noon https://t.co/tkJAHSR04U","AuntieEm, Cookin' with gas! ❌",Auntiem475,0.987946212
935628,https://twitter.com/dscribe/status/1630896146980765696,"Imagine Stacy Abrams, international observer. That Soros funded election rigger her damn self. GTFOH

Big sham of an election",Otunba Bag Holder PhD,dscribe,0.987876177
36669,https://twitter.com/SandraYozipovic/status/1628865587677130752,"Putin is Loved by millions cuz he kicked out the Rothchilds / Cabal Central Bank. He banned GMOs from their food supply chain, eliminated Chem Trails while putting God, Faith &amp; Family in the fore front. Today Russia is one of the most Christian nations in the world. https://t.co/3VmtDlZdLZ",Killer Instinct 🇺🇸,SandraYozipovic,0.987805843
878667,https://twitter.com/redfeather1371/status/1628219202791153664,@mitchellvii At least Trump isn't backed by soros,Michelle Brown,redfeather1371,0.987805843
980541,https://twitter.com/AlinNYC5/status/1628874422210768896,"Old Joe, I wonder if he even realizes he's being used. is he even that aware? I doubt it.
Obama, Jarrett &amp; Rice are running the show under orders by Soros.
Joe is the sacrificial lamb that will go down in history as the worst president for their actions",Al NYC Constitutionalist,AlinNYC5,0.9877823
938183,https://twitter.com/vjasinevicius/status/1630668194833637376,"Wake Up America!
George Soros is Public Enemy Number One! https://t.co/KIQ8mQd5Rr",V. Jasinevicius,vjasinevicius,0.9877823
121521,https://twitter.com/ButifldrmLori/status/1630342794739843072,@AGAndrewBailey @ksdknews I wish more Attorney Generals were as brave. Soros appointed DA’s have ravaged our cities with their No bail low bail policies. Literally people are afraid for their lives in their once peaceful neighborhoods and have lost their liberty and freedoms confined to their homes in… https://t.co/XYQgSdinkq,Lori Morton 🍊🇺🇸✝️,ButifldrmLori,0.98771137
907804,https://twitter.com/DonnaLeist/status/1628890222577459200,"IS THIS THE REASON
#ChrisWray was invited to 
#NWO #WEF in Brussels?
To get his instructions for
#Trump VS 🌐ist🍌Republic🦘⚖️
Courtesy of Schwab's control that Soros bought from/for Whores in Gov't positions?
TDIP (Soros,Reiner,Steyer) paid for the HOAX
this 🎪&amp;🤡s  should🔥👹🔥 https://t.co/T6WelN1HEA",Donna Leist,DonnaLeist,0.987663925
460527,https://twitter.com/RealCinders2/status/1630259058581315584,soros destroying america by funding far left for DA's and other officials !! we need to fight back now RIGHT NOW or it just keeps getting WORSE,Cinders2,RealCinders2,0.987663925
626393,https://twitter.com/PoliticalPosse/status/1629957028876627968,"No matter if China and Russia reigns nuclear weapons down upon us, You Mr. (Fake),President, will stand strong with the corrupt Ukraine government inserted by Soros.  So the child traffickers and pedophiles in that bio lab hub can keep destroying the human race.
This is Genocide https://t.co/qweNPLm67P",Political Pete,PoliticalPosse,0.987616241
766605,https://twitter.com/1931Ju/status/1628500328638291968,@realstewpeters Judges and Prosecutors are hand picked and placed by Soros,Ju~Ju,1931Ju,0.987568319
950000,https://twitter.com/greysNdwf/status/1631398320311508992,@SpeakerMcCarthy @SenTedCruz @Jim_Jordan throw her out of office ASAP she’s a Soros bought and owned doing his bidding https://t.co/x0QBUr4n1Y,greysandwolf613,greysNdwf,0.987496138
463022,https://twitter.com/miaculpepper2/status/1628786545665921024,Another Soros flunky organization https://t.co/7YNCxrq7PS,Mia R Culpepper2,miaculpepper2,0.987496138
378671,https://twitter.com/openthebooksaus/status/1629670735093571584,@LabourNorthWest @lucianaberger Your zionist keystone is back.,GlamisTheHelperMouse 🐭,openthebooksaus,0.987496138
6128,https://twitter.com/ginabella/status/1630031263292698624,"George Soros puppet. She is devoid of goodness at best, a willing puppet at worst. https://t.co/48D5r7eI0Q",Proud Unrepentant Ultra MAGA Gina Bella,ginabella,0.987447917
3783,https://twitter.com/mpukita/status/1628783597489356800,Should have happened long ago. Isn't she one of the @georgesoros George Soros-funded prosecutors? https://t.co/i7FEtLMEfa,Mark Pukita,mpukita,0.987447917
258748,https://twitter.com/nikonchick/status/1629404246763515904,@shadygrooove @katiehobbs @KariLake There's a reason 2hy Soros has planted people in law enforcement. This is all so gross.,Heidi Pyke,nikonchick,0.987423599
378650,https://twitter.com/openthebooksaus/status/1629994775654051840,@TimesRadio @lucianaberger @ayeshahazarika Ask her what her husband does. Also people are sick of these fake convert Jews lying and lying and lying. Sick of it,GlamisTheHelperMouse 🐭,openthebooksaus,0.987423599
357774,https://twitter.com/SweetHomeGirI/status/1629537338518036480,"@elonmusk @KanekoaTheGreat Overthrowing Ukraine was the “Orange Revolution.” Overthrowing America was the “Purple Revolution.” 
Look what Hillary wore to “concede.” The goal is to create a Jewish controlled global caliphate (according to George Soros’s son, Alex). Clinton’s are a benefactor. https://t.co/9K8cl3GnCm",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.987375021
103413,https://twitter.com/OlyWebDiva/status/1629207731281485824,"Who’s “Cleaning” Our Voter Rolls? Soros Funded ERIC Is Now Used In 31 States
https://t.co/k5ytZlRVfN",Mega MAGA WebDiva playing with 🔥 running with ✂️,OlyWebDiva,0.987350643
778601,https://twitter.com/Freedom34612646/status/1630746064406867968,"Situational Awareness 24/7,Check your Emergency Supplies! Soros is almost over. There's Nothing More Dangerous than a Megalomaniacal Criminally Insane Psychopath knowing their time is short &amp; they haven't accomplished their lifelong Plan to Destroy America &amp; Enslave the World!",FreedomisnotFree,Freedom34612646,0.987350643
520425,https://twitter.com/LolaInaHat/status/1628436165324861440,@CitizenFreePres Soros puppet. https://t.co/ZrGaLLIDBS,Lola Cat in an $8 Hat,LolaInaHat,0.987338424
711232,https://twitter.com/amdou/status/1628784960483037184,"@TheLegateIN now we know why Pak was going through hard time, no fuel, no electricity, no world bank bailout, why imran was removed, everything by design so Rothschild takes over &amp; then pak will dance at Rothschilds tunes, first thing they will do is war with India and weaken Modi gov 2024",routineheadset,amdou,0.987326205
996775,https://twitter.com/MikeValente22/status/1630804496203882496,@BARBARA40855219 You mean these people. The fake Jews that control mostly everything. https://t.co/RzJnu1LqWd,Mike Valente,MikeValente22,0.987277329
878672,https://twitter.com/redfeather1371/status/1628194550027018240,@JoeFla4 @mitchellvii Soros backed DeSantas won't win,Michelle Brown,redfeather1371,0.987228155
534405,https://twitter.com/HoaxCoronavirus/status/1630936688309542912,you mean the US gubment and political class who went to war against Europe on behalf of jewish communism are the bad guys,coronavirus is a hoax,HoaxCoronavirus,0.987154067
517334,https://twitter.com/MarkinUptx/status/1628728493881102336,"Finally, After Woman Loses Her Legs, Missouri Politicians Take Action to Remove Soros-Backed St. Louis Circuit Attorney Kim Gardner from Office https://t.co/O7uHtwypuA via @gatewaypundit",MarkinUPTX - MEGA-MAGA,MarkinUptx,0.987129271
458160,https://twitter.com/MarkFriesen08/status/1630046775863066624,"And there ya have it. Straight from the grubby bankers mouth. No, the #UkraineWar wasn’t orchestrated and planned by the globalists at all. 🤦‍♂️ BTW, Rothchilds and Rockefellers both sponsored the club of rome and the UN agenda 21/2030. https://t.co/1h2fe0PTnE",🇨🇦MarkFriesen🇨🇦 The Grizzly Patriot,MarkFriesen08,0.987129271
689925,https://twitter.com/KenFlem74116091/status/1628582781034057728,"Finally, After Woman Loses Her Legs, Missouri Politicians Take Action to Remove Soros-Backed St. Louis Circuit Attorney Kim Gardner from Office https://t.co/GcmUvLpri8 via @gatewaypundit",Ken Fleming,KenFlem74116091,0.987129271
151236,https://twitter.com/jpbello27/status/1629164251305631744,"Soros uses minorities to do his bidding subverting the constitution and state laws.
Soros uses minorities as a tactical advantage as all communists regimes do. https://t.co/cbnyinhsuS",GiovanniPaolo,jpbello27,0.987104416
116245,https://twitter.com/MarkoSket/status/1630153897217085440,Trump shocks Glenn Beck and America … dares to speak the truth about Nordstream 2 and rogue terrorist US Intel Orgs that serve Jewish Globomafia against the interest of the American people… https://t.co/vL1wlcM41X https://t.co/WEfWeJ93Eq,"Marko Sket, AR",MarkoSket,0.987104416
95312,https://twitter.com/Babbit13/status/1629125943154417664,@cspan #TwinTowers #EpsteinBlackBook #Jenga #PaperAirplanes #SatanicAgenda #NewYorkCity #GodWins #CrimesAgainstHumanity #CrimesAgainstChildren #Rothschild https://t.co/QFOWtRLBki https://t.co/x9z0JhwJPy,Babbit13,Babbit13,0.987104416
761252,https://twitter.com/ZamereMalachai/status/1631318495903518720,"The most humane thing America could do is to stop any involvement in Ukraine. Stop taking Z's calls.
A quick settlement, and rebuilding by Russians, would avoid the inevitable corporate/incestuous/corrupt aid of the West.",Malachai Zamere,ZamereMalachai,0.987104416
700755,https://twitter.com/johnnyboy_8/status/1631200027627634688,"EVERYTHING..is preplanned..years in advance..NO..""huge errors in Judgement""..it's been for decades a global planned takedown..""Tedros"" the WHO ""top dog"" is a criminal pig..chosen for that reason..puppet on a Klaus Schwab (Rothschild) .. WEF string. https://t.co/w2gcmShQl7",John Benge,johnnyboy_8,0.987079561
243817,https://twitter.com/HunderthMonkey/status/1629989950006628352,"@Velyx000 @MikeBaggz @elonmusk @monitoringbias Jews have always been, “White” in US census records, slave ownership, slave trade and race laws. 

But yes now Marxist Jews have rigged the dynamite to explode Helter skelter, while they sneak out the back door saying, “we’re not White” go watch, Roots

https://t.co/0LXa4IKjTy",XYO Moon Mapper 💥🚀🪐🥂,HunderthMonkey,0.987054586
468555,https://twitter.com/8timewinner/status/1629226340279803904,@votegardner2020 @MoniqueHWorrell Soros-Funded Circuit Attorney Lied in Remarks About Contacting Judge to Revoke Bond of Serial Criminal – No Record This EVER HAPPENED,Life is great,8timewinner,0.987004578
463414,https://twitter.com/oilkeb/status/1630739460491993088,"@EhrenbergTy @realmonsanto @JamesPhillips00 Not first but only the woke. No other Americans will fight in this BS war forced by Biden, Soros,EU &amp; WEF to embezzle our tax dollars &amp; usher in their agenda. They will need their booster shots before they leave.",Lori,oilkeb,0.987004578
468554,https://twitter.com/8timewinner/status/1629226623047286784,@JudgeKimberlee @SLMPD Soros-Funded Circuit Attorney Lied in Remarks About Contacting Judge to Revoke Bond of Serial Criminal – No Record This EVER HAPPENED,Life is great,8timewinner,0.987004578
378657,https://twitter.com/openthebooksaus/status/1629976115820523520,@TimesRadio @lucianaberger @ayeshahazarika So why don’t the Khazarian fake Jews treat people equally?,GlamisTheHelperMouse 🐭,openthebooksaus,0.987004578
825279,https://twitter.com/Seekingtruth517/status/1628396330614751232,"@MarkByr61002818 @ChampMcCall After he's made them, with his Rothschild machines...........",Cageclimber,Seekingtruth517,0.987004578
353788,https://twitter.com/mamahorbs/status/1629187986100301824,"@NextRevFNC @BirdieMarie1 @VivekGRamaswamy @FoxNews No thanks, Soros goons have done too much damage!

https://t.co/uV9E7pfPRM",mamahorbs,mamahorbs,0.986979485
432642,https://twitter.com/patrckm/status/1629469496552591360,@GovWhitmer If your soros backed  prosecutor would not have allowed a plea deal the killer would have still been in jail https://t.co/5jXmFrTKGF,Patrick C. Morgan,patrckm,0.986979485
711257,https://twitter.com/weltec2/status/1631210260118794240,More political theater with Greta central stage brought to you by George Soros and the New World Order. https://t.co/tsgET5hUpV,Wm. Thomas (pureblood) Hill,weltec2,0.986954391
540293,https://twitter.com/JeffreySKlein1/status/1629287777073512448,@carolinehecker @KMOV Another example of how these disgusting Soros backed DA's and race baiters like Ben Crump are ruining our Cities and peoples' lives...Thank God for guys like Bailey that have the integrity and balls to get rid of these corrupt DA's! https://t.co/EAVIEMRWLM,Jeffrey S. Klein,JeffreySKlein1,0.986853361
39574,https://twitter.com/stranahan/status/1629718705910296576,"When people talk about “international banking” the people who put down the template for that over 100 years ago were the Rothschilds; 5 sons, spread around the globe, expanding the empire for the crown and funding wars abroad. https://t.co/lsrkUUypU2",Lee Stranahan 🇷🇺,stranahan,0.986853361
403751,https://twitter.com/Wyntre999/status/1628576780205301760,"Finally, After Woman Loses Her Legs, Missouri Politicians Take Action to Remove Soros-Backed St. Louis DA Kim Gardner from Office https://t.co/XGn8nY6PxI via @gatewaypundit",wyntre,Wyntre999,0.986828089
378717,https://twitter.com/openthebooksaus/status/1629606251553521664,@ft_content @CalvertUpdates It’s our water. Not ((theirs)),GlamisTheHelperMouse 🐭,openthebooksaus,0.986777246
273874,https://twitter.com/WUTMSpain/status/1628702040862982144,"Oh for God’s sake not another conspiracy story that’s TRUE
No it’s just a convenient and tragic coincidence.
The Fed that’s the Jewish controlled Central Banking Operation that virtually dictates money policy for the Globe.
What about #Russia - No they’re not part of it.
@GBNEWS https://t.co/m2bKq9iHCj",Wake Up To Malaga 🇪🇸,WUTMSpain,0.986674845
700777,https://twitter.com/johnnyboy_8/status/1630848541626343424,"When they ""kiss Zelensky's hand, ass and feet""..they are kissing George Soros anatomy.
When they do the same to ""Greta""..its the Rothschilds anatomy. https://t.co/mt2R7Yh71E",John Benge,johnnyboy_8,0.986649096
324085,https://twitter.com/thebaldtexican/status/1628871586051751936,"Obama is in control. He and Susan Rice have encrypted lines to each other.

Of course, Obama is controlled by George Soros. https://t.co/FPiCNbE32p",Phillip H. Briggs,thebaldtexican,0.98657167
107463,https://twitter.com/AMHouston5/status/1628442753578463232,@AlexanderDiazAZ Soros and Schwab puppets nope,FAITH_HOPE_LOVE,AMHouston5,0.986519933
478060,https://twitter.com/SymmetryRadial/status/1630019309878538240,"We’re Literally Fighting Nazis, Communists, Satanists, Khazarian Jews, the Papal Bloodlines, Pyschopathic Pedophiles, Fallen Angels, Cannibals, An Ancient 5,000+ Year Death Cult, Gog, &amp; Magog 

Things the MSM Doesn’t Want You to Know",Peace Prize,SymmetryRadial,0.986493826
458381,https://twitter.com/MarkFriesen08/status/1628619552299839488,@SunEarthJourney Yes he is. Sponsored by Rockefeller and Rothschilds among others.,🇨🇦MarkFriesen🇨🇦 The Grizzly Patriot,MarkFriesen08,0.986467838
25182,https://twitter.com/Article4Warrior/status/1629114770912874496,@Donna71607966 We're being Color Revolutioned. Soros &amp; his ilk funding both sides.  https://t.co/uElxe1hbfK,Empowered Rights,Article4Warrior,0.986415684
907763,https://twitter.com/DonnaLeist/status/1629347269198635008,"@MarshaBlackburn @Poppyseed59 And Jew led Ukraine is attacking Churches and clergy instead of condemning the Ukrainian Neo-nazi's atrocities...
Why are funding this?",Donna Leist,DonnaLeist,0.986363113
508124,https://twitter.com/LukySteve58/status/1629193274379436032,@mitchellvii Desanticmony is another RINO Being backed by Soros one the most evil men in the world.,Steve L,LukySteve58,0.986310482
419505,https://twitter.com/misfisher715/status/1628406605279797248,@VivekGRamaswamy We could solve a bunch of problems in LA County if the machines would quit electing these Soros operatives @HollyJMitchell @HildaSolis @SupJaniceHahn @LindseyPHorvath.,knotagin,misfisher715,0.986257732
10673,https://twitter.com/JeannieAdams1/status/1629485696481099776,Soros-Installed Democrat LA District Attorney George Gascon Suspends Prosecutor for Misgendering and “Deadnaming” Tranny Child Molester Accused of Murder https://t.co/ahkoFuvX51,Jeannie Adams,JeannieAdams1,0.986204624
378708,https://twitter.com/openthebooksaus/status/1629612067383820288,@stewartnextday @RachelReevesMP Israel seems to control all politicians. Why is that?,GlamisTheHelperMouse 🐭,openthebooksaus,0.986071169
360933,https://twitter.com/Columcilled/status/1630504277465522176,"@curtdoolittle @JMeanypants @ScottAdamsSays What you described as (Germanic) White culture is really Christian (Catholic) culture. 

The Jews are a hate group who seek the complete annihilation of Christians and Christian culture.

They seek to make Blacks proxy warriors to ""Rwanda"" Christians by calling them ""White.""",Sanctum Oleum,Columcilled,0.986071169
857454,https://twitter.com/casualita1/status/1629150977864654848,"@NicoleCantelme @AzPinkLady @MayorGiles The evidence was the phony deeds, but of course it needs to be investigated. Who will lead this investigation? Certainly not AG Mayes, the FBI are corrupt, as well as Soros' Sheriff Penzone.",casualitaAZ,casualita1,0.986044288
357606,https://twitter.com/SweetHomeGirI/status/1630843513230487552,"Sounds like a threat. Russia, do not allow them what they want. They are evil and do not care about human life. #HijackedAmerica #GeorgeSorosEnemyNumberOne https://t.co/0JMfZO9JLx",CO2 ISN’T A POLLUTANT FFS,SweetHomeGirI,0.986017406
44273,https://twitter.com/DeSoto1960/status/1629361032962400256,All you have to do is follow the money! Soros has   funded color revolutions for decades in many countries for decades. Soros was a NAZI collaborator as a young man in his native land of Hungary. https://t.co/4akN7FS7LK,Donald DeSoto 11,DeSoto1960,0.985990405
378715,https://twitter.com/openthebooksaus/status/1629606782707593216,@lestweforgot It’s the AG who had the power to stop this. Considering he is a Khazarian fake joo who believe they own the world he won’t,GlamisTheHelperMouse 🐭,openthebooksaus,0.985936403
156138,https://twitter.com/MichaelDBlush1/status/1629819273219563520,"@cspanwj Jeb Bush and Paul Ryan are supporting #RDS for  POTUS to stop Trump, but it won't work. DeSantis is violating Florida ""resign to run"" law. Democrats waiting in the wings to steal Florida. Big money Soros and Koch Bros destroying our nation.",PrayforAm🇺🇸ica'sSanity 🎸,MichaelDBlush1,0.985936403
353802,https://twitter.com/mamahorbs/status/1628809486101102592,"Do you REALLY want another Soros stooge???
https://t.co/uV9E7pfPRM",mamahorbs,mamahorbs,0.985882163
30431,https://twitter.com/IlluminatedSuns/status/1629712096001937408,@JDunlap1974 Is he George soros son? They liek to spread their seeds around the world. Soros controls ukraine,REETZ,IlluminatedSuns,0.985827565
581053,https://twitter.com/EditingWiz/status/1630582381638721536,@CameliaDeal Follow the white rabbit… https://t.co/nStKlvPHrq,Shady Vegan,EditingWiz,0.985827565
432337,https://twitter.com/charcware/status/1629301225660243968,"@StoneFree2Rant NATO is the Deep State. But it seems to have been hijacked by Soros &amp; Co.

The UK and EU are beating the war drums at least as loud as DC these days. I don't believe for a minute that it's because the US is calling the tune.

Biden is the puppet. Someone else is the master.","Steve Culy, On The Group W Bench 🇺🇸🚛🚜📢",charcware,0.985800385
649601,https://twitter.com/Longhrn_Nation/status/1629469930184757248,@MSNBC Your #Soros allied network has fully supported division in this country for years.,Longhorn Nation🤘🇺🇸,Longhrn_Nation,0.985772908
563043,https://twitter.com/bluemountnskies/status/1631012597779648512,"@NMLegislature I feel the same about the other Soros funded electioneers.  Truth is truth. 2020 was stolen. It’s called treason.  

That stolen election cost US taxpayers  $100’s of billions in Ukraine and has us on the doorstep of WWIII. 

@katiehobbs @JenaGriswold @NMSOSMaggie https://t.co/v4rh7ZEgJ0",BlueMountainSkies,bluemountnskies,0.985772908
